date,quiniela,period,position,result
2014-12-12,misiones,vespertina,9,3715
2014-12-12,misiones,vespertina,10,6867
2014-12-12,misiones,vespertina,11,2642
2014-12-12,misiones,vespertina,12,5086
2014-12-12,misiones,vespertina,13,2509
2014-12-12,misiones,vespertina,14,1879
2014-12-12,misiones,vespertina,15,8142
2014-12-12,misiones,vespertina,16,7461
2014-12-12,misiones,vespertina,17,0387
2014-12-12,misiones,vespertina,18,1551
2014-12-12,misiones,vespertina,19,3331
2014-12-12,misiones,vespertina,20,1999
2014-12-12,misiones,vespertina,Letras,- - - 
2014-12-15,misiones,vespertina, 1,3191
2014-12-15,misiones,vespertina,2,6270
2014-12-15,misiones,vespertina,3,8933
2014-12-15,misiones,vespertina,4,6218
2014-12-15,misiones,vespertina,5,5366
2014-12-15,misiones,vespertina,6,6515
2014-12-15,misiones,vespertina,7,9613
2014-12-15,misiones,vespertina,8,5176
2014-12-15,misiones,vespertina,9,8355
2014-12-15,misiones,vespertina,10,7763
2014-12-15,misiones,vespertina,11,1283
2014-12-15,misiones,vespertina,12,7364
2014-12-15,misiones,vespertina,13,5701
2014-12-15,misiones,vespertina,14,1727
2014-12-15,misiones,vespertina,15,4704
2014-12-15,misiones,vespertina,16,2345
2014-12-15,misiones,vespertina,17,7519
2014-12-15,misiones,vespertina,18,7050
2014-12-15,misiones,vespertina,19,8952
2014-12-15,misiones,vespertina,20,5129
2014-12-15,misiones,vespertina,Letras,- - - 
2014-12-16,misiones,vespertina, 1,8972
2014-12-16,misiones,vespertina,2,7847
2014-12-16,misiones,vespertina,3,2775
2014-12-16,misiones,vespertina,4,5553
2014-12-16,misiones,vespertina,5,0839
2014-12-16,misiones,vespertina,6,7551
2014-12-16,misiones,vespertina,7,0696
2014-12-16,misiones,vespertina,8,6132
2014-12-16,misiones,vespertina,9,0422
2014-12-16,misiones,vespertina,10,5649
2014-12-16,misiones,vespertina,11,2767
2014-12-16,misiones,vespertina,12,7710
2014-12-16,misiones,vespertina,13,6601
2014-12-16,misiones,vespertina,14,7880
2014-12-16,misiones,vespertina,15,3698
2014-12-16,misiones,vespertina,16,0050
2014-12-16,misiones,vespertina,17,9793
2014-12-16,misiones,vespertina,18,3166
2014-12-16,misiones,vespertina,19,4873
2014-12-16,misiones,vespertina,20,5367
2014-12-16,misiones,vespertina,Letras,- - - 
2014-12-17,misiones,vespertina, 1,8662
2014-12-17,misiones,vespertina,2,5413
2014-12-17,misiones,vespertina,3,2082
2014-12-17,misiones,vespertina,4,4330
2014-12-17,misiones,vespertina,5,4071
2014-12-17,misiones,vespertina,6,2181
2014-12-17,misiones,vespertina,7,8859
2014-12-17,misiones,vespertina,8,6922
2014-12-17,misiones,vespertina,9,1305
2014-12-17,misiones,vespertina,10,2999
2014-12-17,misiones,vespertina,11,5852
2014-12-17,misiones,vespertina,12,1343
2014-12-17,misiones,vespertina,13,6808
2014-12-17,misiones,vespertina,14,1326
2014-12-17,misiones,vespertina,15,4552
2014-12-17,misiones,vespertina,16,7274
2014-12-17,misiones,vespertina,17,7538
2014-12-17,misiones,vespertina,18,9820
2014-12-17,misiones,vespertina,19,7229
2014-12-17,misiones,vespertina,20,9717
2014-12-17,misiones,vespertina,Letras,- - - 
2014-12-18,misiones,vespertina, 1,1265
2014-12-18,misiones,vespertina,2,5801
2014-12-18,misiones,vespertina,3,8072
2014-12-18,misiones,vespertina,4,5927
2014-12-18,misiones,vespertina,5,4922
