date,quiniela,period,position,result
2018-06-21,mendoza,primera,6,0961
2018-06-21,mendoza,primera,7,9923
2018-06-21,mendoza,primera,8,1453
2018-06-21,mendoza,primera,9,1227
2018-06-21,mendoza,primera,10,5082
2018-06-21,mendoza,primera,11,6637
2018-06-21,mendoza,primera,12,4611
2018-06-21,mendoza,primera,13,7503
2018-06-21,mendoza,primera,14,3238
2018-06-21,mendoza,primera,15,8514
2018-06-21,mendoza,primera,16,1633
2018-06-21,mendoza,primera,17,1665
2018-06-21,mendoza,primera,18,2869
2018-06-21,mendoza,primera,19,8855
2018-06-21,mendoza,primera,20,3935
2018-06-21,mendoza,primera,Letras,- - - 
2018-06-22,mendoza,primera,1,3134
2018-06-22,mendoza,primera,2,6355
2018-06-22,mendoza,primera,3,7905
2018-06-22,mendoza,primera,4,8016
2018-06-22,mendoza,primera,5,5447
2018-06-22,mendoza,primera,6,4661
2018-06-22,mendoza,primera,7,5606
2018-06-22,mendoza,primera,8,6515
2018-06-22,mendoza,primera,9,1726
2018-06-22,mendoza,primera,10,2549
2018-06-22,mendoza,primera,11,2935
2018-06-22,mendoza,primera,12,7595
2018-06-22,mendoza,primera,13,2988
2018-06-22,mendoza,primera,14,4530
2018-06-22,mendoza,primera,15,3915
2018-06-22,mendoza,primera,16,0726
2018-06-22,mendoza,primera,17,6882
2018-06-22,mendoza,primera,18,0702
2018-06-22,mendoza,primera,19,6919
2018-06-22,mendoza,primera,20,9074
2018-06-22,mendoza,primera,Letras,- - - 
2018-06-25,mendoza,primera,1,2812
2018-06-25,mendoza,primera,2,1088
2018-06-25,mendoza,primera,3,5379
2018-06-25,mendoza,primera,4,5496
2018-06-25,mendoza,primera,5,4221
2018-06-25,mendoza,primera,6,3477
2018-06-25,mendoza,primera,7,9296
2018-06-25,mendoza,primera,8,8802
2018-06-25,mendoza,primera,9,3117
2018-06-25,mendoza,primera,10,6414
2018-06-25,mendoza,primera,11,9005
2018-06-25,mendoza,primera,12,3375
2018-06-25,mendoza,primera,13,0780
2018-06-25,mendoza,primera,14,2286
2018-06-25,mendoza,primera,15,1792
2018-06-25,mendoza,primera,16,1865
2018-06-25,mendoza,primera,17,4735
2018-06-25,mendoza,primera,18,2795
2018-06-25,mendoza,primera,19,4693
2018-06-25,mendoza,primera,20,7961
2018-06-25,mendoza,primera,Letras,- - - 
2018-06-26,mendoza,primera,1,8873
2018-06-26,mendoza,primera,2,4533
2018-06-26,mendoza,primera,3,5663
2018-06-26,mendoza,primera,4,2567
2018-06-26,mendoza,primera,5,7841
2018-06-26,mendoza,primera,6,4702
2018-06-26,mendoza,primera,7,2467
2018-06-26,mendoza,primera,8,4085
2018-06-26,mendoza,primera,9,6304
2018-06-26,mendoza,primera,10,5229
2018-06-26,mendoza,primera,11,1247
2018-06-26,mendoza,primera,12,2631
2018-06-26,mendoza,primera,13,1977
2018-06-26,mendoza,primera,14,1202
2018-06-26,mendoza,primera,15,8323
2018-06-26,mendoza,primera,16,5363
2018-06-26,mendoza,primera,17,5132
2018-06-26,mendoza,primera,18,0182
2018-06-26,mendoza,primera,19,7763
2018-06-26,mendoza,primera,20,0251
2018-06-26,mendoza,primera,Letras,- - - 
2018-06-27,mendoza,primera,1,4433
2018-06-27,mendoza,primera,2,9384
2018-06-27,mendoza,primera,3,6482
2018-06-27,mendoza,primera,4,6296
2018-06-27,mendoza,primera,5,8317
2018-06-27,mendoza,primera,6,1921
2018-06-27,mendoza,primera,7,4377
2018-06-27,mendoza,primera,8,0869
2018-06-27,mendoza,primera,9,1692
2018-06-27,mendoza,primera,10,1964
2018-06-27,mendoza,primera,11,5389
2018-06-27,mendoza,primera,12,9658
2018-06-27,mendoza,primera,13,2559
2018-06-27,mendoza,primera,14,6044
2018-06-27,mendoza,primera,15,8349
2018-06-27,mendoza,primera,16,1765
2018-06-27,mendoza,primera,17,8302
2018-06-27,mendoza,primera,18,7434
2018-06-27,mendoza,primera,19,1190
2018-06-27,mendoza,primera,20,0484
2018-06-27,mendoza,primera,Letras,- - - 
2018-06-28,mendoza,primera,1,9500
2018-06-28,mendoza,primera,2,2044
2018-06-28,mendoza,primera,3,1569
2018-06-28,mendoza,primera,4,6735
2018-06-28,mendoza,primera,5,4548
2018-06-28,mendoza,primera,6,3168
2018-06-28,mendoza,primera,7,1890
2018-06-28,mendoza,primera,8,6443
2018-06-28,mendoza,primera,9,7755
2018-06-28,mendoza,primera,10,0366
2018-06-28,mendoza,primera,11,7445
2018-06-28,mendoza,primera,12,0854
2018-06-28,mendoza,primera,13,9039
2018-06-28,mendoza,primera,14,8535
2018-06-28,mendoza,primera,15,9151
2018-06-28,mendoza,primera,16,7629
2018-06-28,mendoza,primera,17,5281
2018-06-28,mendoza,primera,18,4925
2018-06-28,mendoza,primera,19,3775
2018-06-28,mendoza,primera,20,2837
2018-06-28,mendoza,primera,Letras,- - - 
2018-06-29,mendoza,primera,1,4107
2018-06-29,mendoza,primera,2,0484
2018-06-29,mendoza,primera,3,3822
2018-06-29,mendoza,primera,4,6031
2018-06-29,mendoza,primera,5,5108
2018-06-29,mendoza,primera,6,9432
2018-06-29,mendoza,primera,7,9314
2018-06-29,mendoza,primera,8,1005
2018-06-29,mendoza,primera,9,2198
2018-06-29,mendoza,primera,10,6469
2018-06-29,mendoza,primera,11,8673
2018-06-29,mendoza,primera,12,0621
2018-06-29,mendoza,primera,13,4700
2018-06-29,mendoza,primera,14,8425
2018-06-29,mendoza,primera,15,8025
2018-06-29,mendoza,primera,16,6310
2018-06-29,mendoza,primera,17,2889
2018-06-29,mendoza,primera,18,9918
2018-06-29,mendoza,primera,19,2824
2018-06-29,mendoza,primera,20,2268
2018-06-29,mendoza,primera,Letras,- - - 
2018-07-02,mendoza,primera,1,5764
