date,quiniela,period,position,result
2014-12-02,corrientes,primera,20,5081
2014-12-02,corrientes,primera,Letras,- - - 
2014-12-03,corrientes,primera,1,6151
2014-12-03,corrientes,primera,2,8657
2014-12-03,corrientes,primera,3,9407
2014-12-03,corrientes,primera,4,2461
2014-12-03,corrientes,primera,5,0000
2014-12-03,corrientes,primera,6,6896
2014-12-03,corrientes,primera,7,4668
2014-12-03,corrientes,primera,8,7388
2014-12-03,corrientes,primera,9,3340
2014-12-03,corrientes,primera,10,6565
2014-12-03,corrientes,primera,11,0689
2014-12-03,corrientes,primera,12,4787
2014-12-03,corrientes,primera,13,3019
2014-12-03,corrientes,primera,14,3289
2014-12-03,corrientes,primera,15,9440
2014-12-03,corrientes,primera,16,8827
2014-12-03,corrientes,primera,17,3609
2014-12-03,corrientes,primera,18,7119
2014-12-03,corrientes,primera,19,1932
2014-12-03,corrientes,primera,20,4752
2014-12-03,corrientes,primera,Letras,- - - 
2014-12-04,corrientes,primera,1,2755
2014-12-04,corrientes,primera,2,6490
2014-12-04,corrientes,primera,3,2769
2014-12-04,corrientes,primera,4,8790
2014-12-04,corrientes,primera,5,8170
2014-12-04,corrientes,primera,6,3323
2014-12-04,corrientes,primera,7,8436
2014-12-04,corrientes,primera,8,2278
2014-12-04,corrientes,primera,9,6213
2014-12-04,corrientes,primera,10,8255
2014-12-04,corrientes,primera,11,1762
2014-12-04,corrientes,primera,12,9668
2014-12-04,corrientes,primera,13,7794
2014-12-04,corrientes,primera,14,2977
2014-12-04,corrientes,primera,15,9626
2014-12-04,corrientes,primera,16,0907
2014-12-04,corrientes,primera,17,9305
2014-12-04,corrientes,primera,18,1376
2014-12-04,corrientes,primera,19,6754
2014-12-04,corrientes,primera,20,6808
2014-12-04,corrientes,primera,Letras,- - - 
2014-12-05,corrientes,primera,1,1527
2014-12-05,corrientes,primera,2,7136
2014-12-05,corrientes,primera,3,2673
2014-12-05,corrientes,primera,4,4771
2014-12-05,corrientes,primera,5,5603
2014-12-05,corrientes,primera,6,2589
2014-12-05,corrientes,primera,7,4317
2014-12-05,corrientes,primera,8,2395
2014-12-05,corrientes,primera,9,7705
2014-12-05,corrientes,primera,10,3085
2014-12-05,corrientes,primera,11,4466
2014-12-05,corrientes,primera,12,1977
2014-12-05,corrientes,primera,13,4545
2014-12-05,corrientes,primera,14,3507
2014-12-05,corrientes,primera,15,6669
2014-12-05,corrientes,primera,16,0377
2014-12-05,corrientes,primera,17,2978
2014-12-05,corrientes,primera,18,3248
2014-12-05,corrientes,primera,19,9364
2014-12-05,corrientes,primera,20,2176
2014-12-05,corrientes,primera,Letras,- - - 
2014-12-06,corrientes,primera,1,7885
2014-12-06,corrientes,primera,2,7098
2014-12-06,corrientes,primera,3,5065
2014-12-06,corrientes,primera,4,3421
2014-12-06,corrientes,primera,5,7817
2014-12-06,corrientes,primera,6,2873
2014-12-06,corrientes,primera,7,3333
2014-12-06,corrientes,primera,8,9899
2014-12-06,corrientes,primera,9,0753
2014-12-06,corrientes,primera,10,8818
2014-12-06,corrientes,primera,11,9500
2014-12-06,corrientes,primera,12,4945
2014-12-06,corrientes,primera,13,0127
2014-12-06,corrientes,primera,14,0581
2014-12-06,corrientes,primera,15,8499
2014-12-06,corrientes,primera,16,3488
2014-12-06,corrientes,primera,17,5924
2014-12-06,corrientes,primera,18,0870
2014-12-06,corrientes,primera,19,4904
2014-12-06,corrientes,primera,20,0107
2014-12-06,corrientes,primera,Letras,- - - 
2014-12-09,corrientes,primera,1,7886
2014-12-09,corrientes,primera,2,0266
2014-12-09,corrientes,primera,3,9840
2014-12-09,corrientes,primera,4,6683
2014-12-09,corrientes,primera,5,2740
2014-12-09,corrientes,primera,6,5744
2014-12-09,corrientes,primera,7,6977
2014-12-09,corrientes,primera,8,5529
2014-12-09,corrientes,primera,9,6500
2014-12-09,corrientes,primera,10,3774
2014-12-09,corrientes,primera,11,3849
2014-12-09,corrientes,primera,12,0072
2014-12-09,corrientes,primera,13,5579
2014-12-09,corrientes,primera,14,7296
2014-12-09,corrientes,primera,15,9113
2014-12-09,corrientes,primera,16,3144
2014-12-09,corrientes,primera,17,8957
2014-12-09,corrientes,primera,18,6730
2014-12-09,corrientes,primera,19,2590
2014-12-09,corrientes,primera,20,2375
2014-12-09,corrientes,primera,Letras,- - - 
2014-12-10,corrientes,primera,1,3035
2014-12-10,corrientes,primera,2,2245
2014-12-10,corrientes,primera,3,0847
2014-12-10,corrientes,primera,4,5899
2014-12-10,corrientes,primera,5,7498
2014-12-10,corrientes,primera,6,3616
2014-12-10,corrientes,primera,7,8802
2014-12-10,corrientes,primera,8,7319
2014-12-10,corrientes,primera,9,3099
2014-12-10,corrientes,primera,10,5791
2014-12-10,corrientes,primera,11,9675
2014-12-10,corrientes,primera,12,5343
2014-12-10,corrientes,primera,13,0232
2014-12-10,corrientes,primera,14,5117
2014-12-10,corrientes,primera,15,9373
2014-12-10,corrientes,primera,16,1752
2014-12-10,corrientes,primera,17,6191
2014-12-10,corrientes,primera,18,6484
