date,quiniela,period,position,result
2014-11-27,misiones,matutina,10,1253
2014-11-27,misiones,matutina,11,7292
2014-11-27,misiones,matutina,12,5309
2014-11-27,misiones,matutina,13,9985
2014-11-27,misiones,matutina,14,3755
2014-11-27,misiones,matutina,15,8211
2014-11-27,misiones,matutina,16,2396
2014-11-27,misiones,matutina,17,8360
2014-11-27,misiones,matutina,18,9125
2014-11-27,misiones,matutina,19,8630
2014-11-27,misiones,matutina,20,2263
2014-11-27,misiones,matutina,Letras,- - - 
2014-11-28,misiones,matutina, 1,7484
2014-11-28,misiones,matutina,2,7176
2014-11-28,misiones,matutina,3,5391
2014-11-28,misiones,matutina,4,4366
2014-11-28,misiones,matutina,5,5073
2014-11-28,misiones,matutina,6,7132
2014-11-28,misiones,matutina,7,9287
2014-11-28,misiones,matutina,8,6232
2014-11-28,misiones,matutina,9,6375
2014-11-28,misiones,matutina,10,0044
2014-11-28,misiones,matutina,11,4153
2014-11-28,misiones,matutina,12,7385
2014-11-28,misiones,matutina,13,3979
2014-11-28,misiones,matutina,14,9880
2014-11-28,misiones,matutina,15,6442
2014-11-28,misiones,matutina,16,8246
2014-11-28,misiones,matutina,17,9801
2014-11-28,misiones,matutina,18,8969
2014-11-28,misiones,matutina,19,9617
2014-11-28,misiones,matutina,20,4311
2014-11-28,misiones,matutina,Letras,- - - 
2014-11-29,misiones,matutina, 1,0852
2014-11-29,misiones,matutina,2,3122
2014-11-29,misiones,matutina,3,4456
2014-11-29,misiones,matutina,4,0809
2014-11-29,misiones,matutina,5,1272
2014-11-29,misiones,matutina,6,6094
2014-11-29,misiones,matutina,7,9200
2014-11-29,misiones,matutina,8,0288
2014-11-29,misiones,matutina,9,1819
2014-11-29,misiones,matutina,10,8130
2014-11-29,misiones,matutina,11,9166
2014-11-29,misiones,matutina,12,8867
2014-11-29,misiones,matutina,13,6726
2014-11-29,misiones,matutina,14,6577
2014-11-29,misiones,matutina,15,5354
2014-11-29,misiones,matutina,16,6329
2014-11-29,misiones,matutina,17,7232
2014-11-29,misiones,matutina,18,1566
2014-11-29,misiones,matutina,19,6653
2014-11-29,misiones,matutina,20,1168
2014-11-29,misiones,matutina,Letras,- - - 
2014-12-01,misiones,matutina, 1,8405
2014-12-01,misiones,matutina,2,0392
2014-12-01,misiones,matutina,3,6541
2014-12-01,misiones,matutina,4,9302
2014-12-01,misiones,matutina,5,1362
2014-12-01,misiones,matutina,6,1664
2014-12-01,misiones,matutina,7,9549
2014-12-01,misiones,matutina,8,2493
2014-12-01,misiones,matutina,9,3609
2014-12-01,misiones,matutina,10,5927
2014-12-01,misiones,matutina,11,3646
2014-12-01,misiones,matutina,12,2985
2014-12-01,misiones,matutina,13,2914
2014-12-01,misiones,matutina,14,7209
2014-12-01,misiones,matutina,15,9729
2014-12-01,misiones,matutina,16,7422
2014-12-01,misiones,matutina,17,1800
2014-12-01,misiones,matutina,18,3689
2014-12-01,misiones,matutina,19,8152
2014-12-01,misiones,matutina,20,0996
2014-12-01,misiones,matutina,Letras,- - - 
2014-12-02,misiones,matutina, 1,6993
2014-12-02,misiones,matutina,2,4395
2014-12-02,misiones,matutina,3,7847
2014-12-02,misiones,matutina,4,3176
2014-12-02,misiones,matutina,5,0541
2014-12-02,misiones,matutina,6,1545
2014-12-02,misiones,matutina,7,4698
2014-12-02,misiones,matutina,8,1862
2014-12-02,misiones,matutina,9,0469
2014-12-02,misiones,matutina,10,0973
2014-12-02,misiones,matutina,11,1285
2014-12-02,misiones,matutina,12,4822
2014-12-02,misiones,matutina,13,8917
2014-12-02,misiones,matutina,14,9416
2014-12-02,misiones,matutina,15,2936
2014-12-02,misiones,matutina,16,2355
2014-12-02,misiones,matutina,17,9255
2014-12-02,misiones,matutina,18,7147
2014-12-02,misiones,matutina,19,8742
2014-12-02,misiones,matutina,20,1860
2014-12-02,misiones,matutina,Letras,- - - 
2014-12-03,misiones,matutina, 1,0042
2014-12-03,misiones,matutina,2,3008
2014-12-03,misiones,matutina,3,7623
2014-12-03,misiones,matutina,4,1651
2014-12-03,misiones,matutina,5,0789
2014-12-03,misiones,matutina,6,8933
2014-12-03,misiones,matutina,7,5534
2014-12-03,misiones,matutina,8,3565
2014-12-03,misiones,matutina,9,2131
2014-12-03,misiones,matutina,10,9839
2014-12-03,misiones,matutina,11,6422
2014-12-03,misiones,matutina,12,5036
2014-12-03,misiones,matutina,13,4864
2014-12-03,misiones,matutina,14,9877
2014-12-03,misiones,matutina,15,0973
