date,quiniela,period,position,result
2014-12-05,misiones,nocturna,15,3116
2014-12-05,misiones,nocturna,16,3905
2014-12-05,misiones,nocturna,17,8738
2014-12-05,misiones,nocturna,18,6203
2014-12-05,misiones,nocturna,19,3727
2014-12-05,misiones,nocturna,20,2828
2014-12-05,misiones,nocturna,Letras,- - -
2014-12-06,misiones,nocturna, 1,3636
2014-12-06,misiones,nocturna,2,1317
2014-12-06,misiones,nocturna,3,6440
2014-12-06,misiones,nocturna,4,2237
2014-12-06,misiones,nocturna,5,1828
2014-12-06,misiones,nocturna,6,0903
2014-12-06,misiones,nocturna,7,4581
2014-12-06,misiones,nocturna,8,9564
2014-12-06,misiones,nocturna,9,7743
2014-12-06,misiones,nocturna,10,8181
2014-12-06,misiones,nocturna,11,4191
2014-12-06,misiones,nocturna,12,1684
2014-12-06,misiones,nocturna,13,9562
2014-12-06,misiones,nocturna,14,8889
2014-12-06,misiones,nocturna,15,1486
2014-12-06,misiones,nocturna,16,1693
2014-12-06,misiones,nocturna,17,7387
2014-12-06,misiones,nocturna,18,8860
2014-12-06,misiones,nocturna,19,6028
2014-12-06,misiones,nocturna,20,5491
2014-12-06,misiones,nocturna,Letras,- - -
2014-12-09,misiones,nocturna, 1,9842
2014-12-09,misiones,nocturna,2,5502
2014-12-09,misiones,nocturna,3,7378
2014-12-09,misiones,nocturna,4,9821
2014-12-09,misiones,nocturna,5,6242
2014-12-09,misiones,nocturna,6,7383
2014-12-09,misiones,nocturna,7,9441
2014-12-09,misiones,nocturna,8,2229
2014-12-09,misiones,nocturna,9,9646
2014-12-09,misiones,nocturna,10,5545
2014-12-09,misiones,nocturna,11,2121
2014-12-09,misiones,nocturna,12,1182
2014-12-09,misiones,nocturna,13,1006
2014-12-09,misiones,nocturna,14,4930
2014-12-09,misiones,nocturna,15,1971
2014-12-09,misiones,nocturna,16,4438
2014-12-09,misiones,nocturna,17,1209
2014-12-09,misiones,nocturna,18,4463
2014-12-09,misiones,nocturna,19,9575
2014-12-09,misiones,nocturna,20,6061
2014-12-09,misiones,nocturna,Letras,- - -
2014-12-10,misiones,nocturna, 1,2705
2014-12-10,misiones,nocturna,2,5154
2014-12-10,misiones,nocturna,3,2771
2014-12-10,misiones,nocturna,4,3243
2014-12-10,misiones,nocturna,5,7359
2014-12-10,misiones,nocturna,6,5750
2014-12-10,misiones,nocturna,7,9579
2014-12-10,misiones,nocturna,8,8251
2014-12-10,misiones,nocturna,9,5531
2014-12-10,misiones,nocturna,10,4106
2014-12-10,misiones,nocturna,11,8940
2014-12-10,misiones,nocturna,12,2126
2014-12-10,misiones,nocturna,13,4650
2014-12-10,misiones,nocturna,14,1464
2014-12-10,misiones,nocturna,15,2214
2014-12-10,misiones,nocturna,16,0082
2014-12-10,misiones,nocturna,17,7320
2014-12-10,misiones,nocturna,18,2045
2014-12-10,misiones,nocturna,19,0950
2014-12-10,misiones,nocturna,20,3129
2014-12-10,misiones,nocturna,Letras,- - -
2014-12-11,misiones,nocturna, 1,3216
2014-12-11,misiones,nocturna,2,8375
2014-12-11,misiones,nocturna,3,4379
2014-12-11,misiones,nocturna,4,5981
2014-12-11,misiones,nocturna,5,8467
2014-12-11,misiones,nocturna,6,2126
